Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
EUCR Warsaw,2023-08-27,East Block,Troubles Warsaw,15,13,214.17926913507503,1.0,0,98.73999999999998
EUCR Warsaw,2023-08-27,East Block,box vienna,12,10,238.1225775586291,1.0,0,219.90999999999997
EUCR Warsaw,2023-08-27,Panthers Wroclaw - Women,3SB - Women,14,8,536.0348119187572,1.0,0,-2.1200000000000045
EUCR Warsaw,2023-08-27,Troubles Warsaw,3SB - Women,15,10,453.6039151898044,1.0,0,347.53999999999996
EUCR Warsaw,2023-08-27,Troubles Warsaw,Panthers Wroclaw - Women,14,9,473.8676990361691,1.0,0,349.65999999999997
EUCR Warsaw,2023-08-27,Troubles Warsaw,box vienna,14,11,313.3379659704299,1.0,0,121.16999999999999
EUCR Warsaw,2023-08-27,box vienna,3SB - Women,13,11,228.8403622143806,1.0,0,226.37
EUCR Warsaw,2023-08-27,box vienna,Panthers Wroclaw - Women,15,9,515.4814780292847,1.0,0,228.49
UK Nationals,2023-08-27,Bristol,Chameleons,13,2,600.0,1.0,1,949.85
UK Nationals,2023-08-27,Bristol,Flame,9,8,125.0,0.9459053029269173,0,150.07
UK Nationals,2023-08-27,Bristol,Gravity,11,7,466.8933257329327,0.9733285267845752,0,239.77
UK Nationals,2023-08-27,Bristol,Spice,10,9,125.0,1.0,0,-10.689999999999998
UK Nationals,2023-08-27,Flame,Chameleons,13,3,600.0,1.0,0,799.7800000000001
UK Nationals,2023-08-27,Flame,Gravity,12,9,345.3654772346762,1.0,0,89.70000000000002
UK Nationals,2023-08-27,Flame,Horizon,13,10,328.14240231865136,1.0,0,455.98
UK Nationals,2023-08-27,Flame,SYC,11,8,365.60925011032475,1.0,0,-2.9599999999999937
UK Nationals,2023-08-27,Gravity,Horizon,13,5,600.0,1.0,0,366.28
UK Nationals,2023-08-27,Gravity,SCRAM,9,7,279.3368557106305,0.9176629354822471,0,224.05
UK Nationals,2023-08-27,Horizon,Chameleons,14,6,600.0,1.0,0,343.80000000000007
UK Nationals,2023-08-27,Iceni,Bristol,11,8,365.60925011032475,1.0,0,76.69
UK Nationals,2023-08-27,Iceni,Bristol,13,10,328.14240231865136,1.0,0,76.69
UK Nationals,2023-08-27,Iceni,Chameleons,13,1,600.0,1.0,0,1026.54
UK Nationals,2023-08-27,Iceni,Flame,10,4,600.0,0.8583950752789521,0,226.76
UK Nationals,2023-08-27,SCRAM,Chameleons,15,7,600.0,1.0,0,486.03000000000003
UK Nationals,2023-08-27,SCRAM,Gravity,15,9,515.4814780292847,1.0,0,-224.05
UK Nationals,2023-08-27,SCRAM,Horizon,13,5,600.0,1.0,0,142.22999999999996
UK Nationals,2023-08-27,SYC,Gravity,10,6,496.1596377856195,0.9176629354822471,0,92.66000000000001
UK Nationals,2023-08-27,SYC,Horizon,9,6,418.5661446562001,0.8885233166386386,0,458.94
UK Nationals,2023-08-27,SYC,SCRAM,9,7,279.3368557106305,0.9176629354822471,0,316.71000000000004
UK Nationals,2023-08-27,SYC,SCRAM,15,8,564.8086448756737,1.0,0,316.71000000000004
UK Nationals,2023-08-27,Spice,Gravity,9,4,600.0,0.8271701918685112,0,250.46
UK Nationals,2023-08-27,Spice,Horizon,11,4,600.0,0.9176629354822471,0,616.74
UK Nationals,2023-08-27,Spice,SCRAM,11,6,546.6949863040446,0.9459053029269173,0,474.51
UK Nationals,2023-08-27,Spice,SYC,9,3,600.0,0.8271701918685112,0,157.8
