Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Spring Tour 2024 Grenoble,2024-04-21,SMOG,Solebang,14,9,473.868,1.000,0,201.680
Spring Tour 2024 Grenoble,2024-04-21,Smash'D,UFO,13,12,125.000,1.000,0,-7.540
Spring Tour 2024 Grenoble,2024-04-21,Solebang,Aarhus,15,5,600.000,1.000,0,304.870
Spring Tour 2024 Grenoble,2024-04-21,Tchac,Freespeed,15,7,600.000,1.000,0,792.980
Spring Tour 2024 Grenoble,2024-04-21,Tchac,Monkey,15,5,600.000,1.000,0,471.160
Spring Tour 2024 Grenoble,2024-04-21,Tchac,XVI,13,7,557.532,1.000,0,108.700
Spring Tour 2024 Grenoble,2024-04-21,UFO,Flying Angels Bern,15,11,381.165,1.000,0,-75.690
Spring Tour 2024 Grenoble,2024-04-21,UFO,SMOG,15,13,214.179,1.000,0,-191.540
Spring Tour 2024 Grenoble,2024-04-21,XVI,Heidees,13,10,328.142,1.000,0,194.050
Spring Tour 2024 Grenoble,2024-04-21,XVI,Iznogood,12,10,238.123,1.000,0,161.020
Spring Tour 2024 Padova,2024-04-21,BFD LaFotta,Panthers Bern Ultimate,14,10,398.702,1.000,0,592.020
Spring Tour 2024 Padova,2024-04-21,BFD LaFotta,Ranelagh,15,9,515.481,1.000,0,192.290
Spring Tour 2024 Padova,2024-04-21,Bad Skid,DiscoBolo,15,7,600.000,1.000,0,348.270
Spring Tour 2024 Padova,2024-04-21,Bad Skid,Panthers Bern Ultimate,15,10,453.604,1.000,0,268.210
Spring Tour 2024 Padova,2024-04-21,Catchup Graz,DiscoBolo,15,12,300.492,1.000,0,286.870
Spring Tour 2024 Padova,2024-04-21,Cotarica Grandes,Panthers Bern Ultimate,15,11,381.165,1.000,0,393.870
Spring Tour 2024 Padova,2024-04-21,Cotarica Grandes,Ranelagh,15,12,300.492,1.000,0,-5.860
Spring Tour 2024 Padova,2024-04-21,Mooncatchers,BFD LaFotta,13,12,125.000,1.000,0,100.780
Spring Tour 2024 Padova,2024-04-21,Mooncatchers,Bad Skid,15,13,214.179,1.000,0,424.590
Spring Tour 2024 Padova,2024-04-21,Mooncatchers,Cotarica Grandes,15,8,564.809,1.000,0,298.930
Spring Tour 2024 Padova,2024-04-21,One Tribe,Catchup Graz,15,7,600.000,1.000,0,303.580
Spring Tour 2024 Padova,2024-04-21,One Tribe,Catchup Graz,15,9,515.481,1.000,0,303.580
Spring Tour 2024 Padova,2024-04-21,One Tribe,REDBULLS,15,11,381.165,1.000,0,598.940
Spring Tour 2024 Padova,2024-04-21,REDBULLS,DiscoBolo,13,12,125.000,1.000,0,-8.490
Spring Tour 2024 Padova,2024-04-21,Ranelagh,REDBULLS,15,6,600.000,1.000,0,488.280
Campionati Italiani Ultimate Open Serie A,2024-04-27,Cotarica Grandes,AUT Beefree,15,2,600.000,1.000,1,803.930
Championnat de France N1 OPEN (phase 1),2024-04-27,Iznogood,Monkey,15,8,564.809,1.000,0,201.440
Vienna Spring Break,2024-04-27,Catchup Graz,Outsiterz,15,12,300.492,1.000,0,120.970
Vienna Spring Break,2024-04-27,Catchup Graz,Uprising Ultimate,15,9,515.481,1.000,0,266.880
Vienna Spring Break,2024-04-27,Catchup Graz,thebigEZ,13,11,228.840,1.000,0,136.460
Vienna Spring Break,2024-04-27,Flying Angels Bern,FWD>>,15,10,453.604,1.000,0,282.810
Vienna Spring Break,2024-04-27,Flying Angels Bern,Ka-Pow!,15,7,600.000,1.000,0,378.230
Vienna Spring Break,2024-04-27,FrankN,Uprising Ultimate,10,7,389.665,0.946,0,290.290
Vienna Spring Break,2024-04-27,FrankN,ZU PlatZHirsch,15,8,564.809,1.000,0,731.430
