Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
EUCF,2023-09-29,YAKA,Flame,15,5,600.000,1.000,1,768.500
EUCF,2023-09-29,YAKA,Mooncup,12,11,125.000,1.000,0,86.390
EUCF,2023-09-29,YAKA,Troubles Warsaw,15,10,453.604,1.000,0,331.160
EUCF,2023-09-29,box vienna,Shout,14,13,125.000,1.000,0,-413.670
EUCF,2023-09-29,box vienna,Spice,15,9,515.481,1.000,0,230.210
EUCF,2023-09-30,3SB - Women,Spice,12,11,125.000,1.000,0,-96.240
EUCF,2023-09-30,Bristol,3SB - Women,14,12,220.957,1.000,0,194.210
EUCF,2023-09-30,Bristol,Flame,15,7,600.000,1.000,0,197.390
EUCF,2023-09-30,Gravity,Heidees Frauen,10,9,125.000,1.000,0,-152.310
EUCF,2023-09-30,Gravity,Tequila Boom Boom,15,10,453.604,1.000,0,-133.300
EUCF,2023-09-30,Heidees Frauen,Jetset LUV,15,9,515.481,1.000,0,298.130
EUCF,2023-09-30,Iceni,Bristol,14,9,473.868,1.000,0,287.150
EUCF,2023-09-30,JinX,Troubles Warsaw,15,12,300.492,1.000,0,103.460
EUCF,2023-09-30,JinX,box vienna,15,12,300.492,1.000,0,211.170
EUCF,2023-09-30,Mooncup,3SB - Women,15,6,600.000,1.000,1,678.930
EUCF,2023-09-30,Shout,Mooncup,13,10,328.142,1.000,0,61.190
EUCF,2023-09-30,Shout,YAKA,14,10,398.702,1.000,0,-25.200
EUCF,2023-09-30,Spice,Flame,15,10,453.604,1.000,0,99.420
EUCF,2023-09-30,Tequila Boom Boom,Jetset LUV,12,10,238.123,1.000,0,279.120
EUCF,2023-09-30,Troubles Warsaw,East Block,14,13,125.000,1.000,0,-134.860
EUCF,2023-09-30,Troubles Warsaw,Gravity,15,13,214.179,1.000,0,296.720
EUCF,2023-09-30,YAKA,Iceni,14,5,600.000,1.000,0,283.960
EUCF,2023-09-30,box vienna,Tequila Boom Boom,15,11,381.165,1.000,0,55.710
EUCF,2023-10-01,East Block,box vienna,15,14,125.000,1.000,0,242.570
EUCF,2023-10-01,Flame,Jetset LUV,14,13,125.000,1.000,0,5.200
EUCF,2023-10-01,Gravity,Bristol,15,10,453.604,1.000,0,-56.770
EUCF,2023-10-01,Heidees Frauen,Spice,15,10,453.604,1.000,0,193.510
EUCF,2023-10-01,Iceni,box vienna,14,12,220.957,1.000,0,154.910
EUCF,2023-10-01,Mooncup,East Block,12,11,125.000,1.000,0,109.910
EUCF,2023-10-01,Mooncup,Iceni,15,7,600.000,1.000,0,197.570
EUCF,2023-10-01,Shout,JinX,15,7,600.000,1.000,0,202.500
EUCF,2023-10-01,Tequila Boom Boom,3SB - Women,15,11,381.165,1.000,0,270.740
EUCF,2023-10-01,YAKA,Troubles Warsaw,11,9,249.207,1.000,0,331.160
