Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU,Game_Rank_Diff_Windmill,Game_Wght_Windmill,Is_Ignored_Windmill,Team_Rank_Diff_Windmill,Game_Rank_Diff_Sigmoid,Game_Wght_Sigmoid,Is_Ignored_Sigmoid,Team_Rank_Diff_Sigmoid
EUCR Warsaw,2023-08-27,Uprising,FWD>>,13,8,496.1596377856195,1.0,0,-143.40999999999997,5,1,0,-1.3800000000000001,5,1,0,-1.7448160249160622
EUCR Warsaw,2023-08-27,Uprising,Otso,14,12,220.95664314305532,1.0,0,10.060000000000002,2,1,0,1.38,2,1,0,1.3657074025797904
EUCR Warsaw,2023-08-27,Uprising,SLOVENIA,15,7,600.0,1.0,0,323.80000000000007,8,1,0,4.130000000000001,8,1,0,4.740714291055202
EUCR Warsaw,2023-08-27,Uprising,Terrible Monkeys,11,8,365.60925011032475,1.0,0,-42.309999999999974,3,1,0,-0.76,3,1,0,-0.9967788888013995
EUCR Warsaw,2023-08-27,thebigEZ,Helsinki Ultimate,15,8,564.8086448756737,1.0,0,261.87,7,1,0,3.7399999999999998,7,1,0,4.010143540913212
EUCR Warsaw,2023-08-27,thebigEZ,Terrible Monkeys,15,12,300.4922431832018,1.0,0,41.82000000000002,3,1,0,0.28,3,1,0,0.3906616360099058
UK Nationals,2023-08-27,Alba,Newcastle Brown,15,4,600.0,1.0,1,703.3100000000001,11,1,0,9.97,11,1,0,9.511556498318306
UK Nationals,2023-08-27,Alba,Ranelagh,15,14,125.0,1.0,0,63.72000000000001,1,1,0,0.8999999999999999,1,1,0,1.02589591501485
UK Nationals,2023-08-27,Alba,SmashD,15,10,453.6039151898044,1.0,0,240.69,5,1,0,3.21,5,1,0,3.4451769891003856
UK Nationals,2023-08-27,Alba,SmashD,15,5,600.0,1.0,0,240.69,10,1,0,3.21,10,1,0,3.4451769891003856
UK Nationals,2023-08-27,Bristol Open,Dublin Frisbee 7s,15,3,600.0,1.0,0,664.62,12,1,0,9.7,12,1,0,9.317937667014586
UK Nationals,2023-08-27,Bristol Open,Ranelagh,15,14,125.0,1.0,0,-154.91,1,1,0,-1.1600000000000001,1,1,0,-1.5640445557726288
UK Nationals,2023-08-27,Bristol Open,XVI,14,9,473.8676990361691,1.0,0,198.14999999999998,5,1,0,2.94,5,1,0,3.425278399864414
UK Nationals,2023-08-27,Chevron Action Flash,Alba,15,13,214.17926913507503,1.0,0,102.84999999999997,2,1,0,1.2499999999999996,2,1,0,1.5573676299942143
UK Nationals,2023-08-27,Chevron Action Flash,Clapham Ultimate,12,11,125.0,1.0,0,-272.9800000000001,1,1,0,-3.1900000000000004,1,1,0,-3.4586723216151736
UK Nationals,2023-08-27,Chevron Action Flash,Ka-Pow!,15,8,564.8086448756737,1.0,0,740.7,7,1,0,9.68,7,1,0,9.703505630805115
UK Nationals,2023-08-27,Chevron Action Flash,Reading Open,15,3,600.0,1.0,1,924.69,12,1,0,12.04,12,1,0,10.925221821959767
UK Nationals,2023-08-27,Clapham Ultimate,Bristol Open,15,10,453.6039151898044,1.0,0,594.46,5,1,0,6.5,5,1,0,7.074280218664178
UK Nationals,2023-08-27,Clapham Ultimate,PELT Ultimate,15,3,600.0,1.0,1,841.2900000000001,12,1,0,11.06,12,1,0,10.449272319198677
UK Nationals,2023-08-27,Clapham Ultimate,XVI,15,10,453.6039151898044,1.0,0,792.61,5,1,0,9.44,5,1,0,9.478744997883172
UK Nationals,2023-08-27,Dublin Frisbee 7s,Reading Open,14,13,125.0,1.0,0,-61.40999999999997,1,1,0,-0.9700000000000006,1,1,0,-1.184031609161984
UK Nationals,2023-08-27,Ka-Pow!,Dublin Frisbee 7s,15,9,515.4814780292847,1.0,0,245.39999999999998,6,1,0,3.33,6,1,0,3.452280531260218
UK Nationals,2023-08-27,Ka-Pow!,Newcastle Brown,15,14,125.0,1.0,0,65.46000000000004,1,1,0,1.54,1,1,0,1.234700044506841
UK Nationals,2023-08-27,Newcastle Brown,Ka-Pow!,13,12,125.0,1.0,0,-65.46000000000004,1,1,0,-1.54,1,1,0,-1.2347000445068428
UK Nationals,2023-08-27,Newcastle Brown,Reading Open,13,12,125.0,1.0,0,118.52999999999997,1,1,0,0.8199999999999994,1,1,0,1.089328897310569
UK Nationals,2023-08-27,PELT Ultimate,Dublin Frisbee 7s,14,10,398.70186369942724,1.0,0,417.78999999999996,4,1,0,5.140000000000001,4,1,0,5.4197572897731305
UK Nationals,2023-08-27,PELT Ultimate,Reading Open,15,10,453.6039151898044,1.0,0,356.38,5,1,0,4.17,5,1,0,4.360078290401731
UK Nationals,2023-08-27,PELT Ultimate,XVI,12,11,125.0,1.0,0,-48.680000000000035,1,1,0,-1.62,1,1,0,-1.733717277881535
UK Nationals,2023-08-27,Ranelagh,Bristol Open,15,9,515.4814780292847,1.0,0,154.91,6,1,0,1.1600000000000001,6,1,0,1.5640445557726323
UK Nationals,2023-08-27,Ranelagh,Dublin Frisbee 7s,15,6,600.0,1.0,1,819.53,9,1,0,10.86,9,1,0,10.22001292298311
UK Nationals,2023-08-27,Ranelagh,XVI,15,13,214.17926913507503,1.0,0,353.06,2,1,0,4.1,2,1,0,4.873289117972202
UK Nationals,2023-08-27,Reading Open,Ka-Pow!,14,13,125.0,1.0,0,-183.99,1,1,0,-2.3599999999999994,1,1,0,-2.3102190229886883
UK Nationals,2023-08-27,SmashD,Bristol Open,11,9,249.2068104043629,1.0,0,-22.060000000000002,2,1,0,-1.15,2,1,0,-0.9093834028924821
UK Nationals,2023-08-27,SmashD,Newcastle Brown,15,6,600.0,1.0,0,462.62000000000006,9,1,0,6.76,9,1,0,7.100495540154476
UK Nationals,2023-08-27,SmashD,Reading Open,15,7,600.0,1.0,0,581.15,8,1,0,7.579999999999999,8,1,0,7.917641438031037
UK Nationals,2023-08-27,XVI,Ka-Pow!,15,10,453.6039151898044,1.0,0,221.07000000000002,5,1,0,3.43,5,1,0,3.816537410118059
UK Nationals,2023-08-27,XVI,PELT Ultimate,15,12,300.4922431832018,1.0,0,48.680000000000035,3,1,0,1.62,3,1,0,1.733717277881535
